trip_id,route_id,driver_id,timestamp,type,stop_id,n_items
824,162,2,8413,depart,68,2
824,162,2,10653,arrive,968,
824,162,2,10730,depart,968,1
824,162,2,12534,arrive,68,
824,162,2,12655,depart,68,2
824,162,2,13093,arrive,10,
824,162,2,13151,depart,10,2
824,162,2,15872,arrive,813,
824,162,2,15928,depart,813,1
824,162,2,17256,arrive,101,
824,162,2,17312,depart,101,1
824,162,2,18089,arrive,761,
824,162,2,18187,depart,761,1
824,162,2,18726,arrive,795,
824,162,2,18826,depart,795,2
824,162,2,19124,arrive,318,
824,162,2,19185,depart,318,4
824,162,2,21566,arrive,656,
824,162,2,21643,depart,656,1
824,162,2,23716,arrive,360,
824,162,2,23834,depart,,1
824,162,2,27702,arrive,1004,
824,162,2,27821,depart,1004,1
824,162,2,29468,arrive,20,
824,162,2,29544,depart,20,1
824,162,2,30227,arrive,22,
824,162,2,30305,depart,22,2
824,162,2,31934,arrive,0,
824,162,2,32014,depart,0,3
825,371,2,0,arrive,0,
825,371,2,176,depart,0,
825,371,2,1285,arrive,1021,
825,371,2,1419,depart,1021,2
825,371,2,2951,arrive,382,
825,371,2,3047,depart,382,1
825,371,2,6325,arrive,139,
825,371,2,6423,depart,139,1
825,371,2,12723,arrive,806,
825,371,2,12862,depart,806,1
825,371,2,13494,arrive,280,
825,371,2,13595,depart,280,3
825,371,2,14434,arrive,806,
825,371,2,14572,depart,806,1
825,371,2,14997,arrive,774,
825,371,2,15074,depart,,2
825,371,2,16469,arrive,865,
825,371,,16591,depart,865,3
825,371,2,17292,arrive,921,
825,371,2,17413,depart,,3
825,371,2,17986,arrive,678,
825,371,2,18103,depart,678,1
825,371,2,19228,arrive,240,
825,371,2,19286,depart,240,2
825,371,,20280,arrive,34,
825,371,2,20357,depart,34,1
825,371,2,22720,arrive,577,
825,371,2,22799,depart,577,2
825,371,2,24762,arrive,55,
825,371,2,24858,depart,55,1
825,371,2,27338,arrive,615,
825,371,2,27436,depart,615,1
825,371,2,32193,arrive,22,
825,371,2,32270,depart,,1
825,371,2,33807,arrive,0,
825,371,2,33884,depart,0,1
826,287,3,0,arrive,0,
826,287,3,,depart,0,
826,287,3,821,arrive,583,
826,287,3,916,depart,583,1
826,287,3,1436,arrive,161,
826,287,3,1535,depart,161,1
826,287,3,4217,arrive,89,
826,287,3,4298,depart,89,1
826,287,3,4943,arrive,358,
826,287,3,5047,depart,358,2
826,287,3,5587,arrive,89,
826,287,3,5668,depart,89,1
826,287,3,8665,arrive,801,
826,287,3,8726,depart,801,2
826,287,3,9374,arrive,947,
826,287,3,9476,depart,947,1
826,287,3,19074,arrive,882,
826,287,3,19176,depart,882,1
826,287,3,21693,arrive,880,
826,287,3,21840,depart,880,1
826,287,3,,arrive,277,
826,287,3,25058,depart,277,1
826,287,3,26244,arrive,466,
826,287,3,26371,depart,466,2
826,287,3,27560,arrive,583,
826,287,3,27664,depart,,2
826,287,3,28418,arrive,0,
826,287,3,28500,depart,0,2
827,375,2,0,arrive,0,
827,375,2,143,depart,0,
827,375,2,1273,arrive,1021,
827,375,2,1409,depart,1021,3
827,375,2,5289,arrive,265,
827,375,,5388,depart,265,2
827,375,2,6395,arrive,403,
827,375,2,6513,depart,403,1
827,375,2,6883,arrive,422,
827,375,2,7026,depart,422,3
827,375,,8606,arrive,350,
827,375,2,8662,depart,350,1
827,375,2,12549,arrive,194,
827,375,2,12627,depart,194,2
827,375,2,15249,arrive,315,
827,375,2,15373,depart,315,4
827,375,2,18007,arrive,433,
827,375,2,18063,depart,433,1
827,375,2,18537,arrive,776,
827,375,2,18637,depart,776,2
827,375,2,19175,arrive,653,
827,375,2,19275,depart,653,2
827,375,2,19921,arrive,891,
827,375,2,20042,depart,891,2
827,375,2,21890,arrive,104,
827,375,2,21969,depart,104,2
827,375,2,22635,arrive,616,
827,375,2,22714,depart,616,2
827,375,2,24414,arrive,22,
827,375,2,24491,depart,22,1
827,375,2,25875,arrive,0,
827,375,2,25952,depart,0,1
828,192,2,0,arrive,0,
828,192,2,41,depart,0,
828,192,2,1640,arrive,22,
828,192,2,1713,depart,22,1
828,192,2,2604,arrive,20,
828,192,2,2678,depart,20,1
828,192,2,4036,arrive,553,
828,192,2,4112,depart,553,1
828,192,2,4629,arrive,648,
828,192,2,4748,depart,648,2
828,192,2,5491,arrive,553,
828,192,2,5569,depart,553,2
828,192,2,6325,arrive,57,
828,192,2,6402,depart,57,1
828,192,2,6457,arrive,651,
828,192,2,6534,depart,651,1
828,192,2,10794,arrive,379,
828,192,2,10892,depart,,1
828,192,2,14901,arrive,549,
828,192,2,15025,depart,549,4
828,192,2,15804,arrive,938,
828,192,2,15923,depart,938,1
828,192,2,16612,arrive,549,
828,192,2,16733,depart,549,2
828,192,2,17733,arrive,508,
828,192,2,17852,depart,508,1
828,192,2,19589,arrive,904,
828,192,2,19667,depart,904,2
828,192,2,20293,arrive,412,
828,192,2,20369,depart,412,1
828,192,,22039,arrive,965,
828,192,2,,depart,965,1
828,192,2,23712,arrive,412,
828,192,2,23791,depart,412,2
828,192,2,,arrive,12,
828,192,,24009,depart,12,1
828,192,2,27642,arrive,616,
828,192,2,27719,depart,616,1
828,192,2,29438,arrive,22,
828,192,2,29516,depart,22,2
828,192,2,31014,arrive,0,
828,192,2,31093,depart,0,2
829,30,3,0,arrive,0,
829,30,3,36,depart,0,
829,30,,1188,arrive,22,
829,30,3,1266,depart,22,2
829,30,3,2131,arrive,20,
829,30,3,2215,depart,20,2
829,30,3,3570,arrive,553,
829,30,3,3650,depart,553,1
829,30,3,4288,arrive,57,
829,30,3,4368,depart,57,1
829,30,3,4518,arrive,651,
829,30,3,4602,depart,651,3
829,30,3,5827,arrive,719,
829,30,3,5887,depart,719,2
829,30,3,7088,arrive,651,
829,30,3,7169,depart,651,1
829,30,3,7319,arrive,57,
829,30,3,7400,depart,57,1
829,30,,11940,arrive,,
829,30,3,,depart,440,1
829,30,3,12374,arrive,728,
829,30,3,12504,depart,728,
829,30,3,13513,arrive,541,
829,30,3,13616,depart,541,1
829,30,3,14528,arrive,240,
829,30,3,14589,depart,240,2
829,30,3,15605,arrive,34,
829,30,3,15686,depart,34,1
829,30,3,19333,arrive,277,
829,30,3,19479,depart,277,1
829,30,3,20674,arrive,466,
829,30,3,20799,depart,466,1
829,30,3,21805,arrive,583,
829,30,3,21907,depart,583,1
829,30,3,22898,arrive,0,
829,30,3,22981,depart,0,2
830,31,1,0,arrive,0,
830,31,1,190,depart,0,
830,31,1,1342,arrive,1021,
830,31,1,1458,depart,1021,2
830,31,1,5834,arrive,265,
830,31,1,5917,depart,265,1
830,31,1,10231,arrive,604,
830,31,1,10334,depart,604,1
830,31,1,10561,arrive,320,
830,31,1,10727,depart,320,2
830,31,1,12950,arrive,135,
830,31,1,13073,depart,135,1
830,31,1,22972,arrive,48,
830,31,1,23055,depart,48,1
830,31,1,28574,arrive,596,
830,31,1,28658,depart,596,1
830,31,1,29049,arrive,292,
830,31,1,29174,depart,,3
830,31,1,32731,arrive,152,
830,31,1,32816,depart,152,2
830,31,1,36360,arrive,600,
830,31,1,36443,depart,600,1
830,31,1,41826,arrive,616,
830,31,1,41889,depart,616,1
830,31,1,43901,arrive,22,
830,31,1,43966,depart,22,2
830,31,1,45825,arrive,0,
830,31,1,45888,depart,0,1
831,355,3,0,arrive,0,
831,355,3,49,depart,0,
831,355,3,1051,arrive,583,
831,355,3,1149,depart,583,2
831,355,3,1823,arrive,,
831,355,3,1923,depart,161,1
831,355,3,3181,arrive,25,
831,355,3,3327,depart,25,1
831,355,3,4757,arrive,275,
831,355,3,4864,depart,275,4
831,355,3,5631,arrive,338,
831,355,3,5736,depart,,2
831,355,3,6643,arrive,726,
831,355,3,6724,depart,726,1
831,355,3,7105,arrive,303,
831,355,3,,depart,303,1
831,355,3,7499,arrive,151,
831,355,3,7580,depart,151,1
831,355,3,12682,arrive,12,
831,355,3,12762,depart,,1
831,355,3,12925,arrive,412,
831,355,3,13011,depart,412,4
831,355,3,14397,arrive,3,
831,355,3,14457,depart,3,2
831,355,3,15661,arrive,71,
831,355,3,15789,depart,71,1
831,355,3,16502,arrive,701,
831,355,3,16582,depart,701,1
831,355,3,,arrive,108,
831,355,3,21221,depart,108,3
831,355,3,25683,arrive,701,
831,355,3,25767,depart,701,3
831,355,3,33495,arrive,1004,
831,355,3,33621,depart,1004,2
831,355,3,35016,arrive,20,
831,355,3,35100,depart,20,1
831,355,3,35792,arrive,22,
831,355,3,35873,depart,22,1
831,355,3,37158,arrive,0,
831,355,3,37241,depart,0,2
832,316,1,0,arrive,0,
832,316,1,198,depart,0,
832,316,1,1891,arrive,22,
832,316,1,1951,depart,22,2
832,316,1,3170,arrive,895,
832,316,1,3232,depart,895,1
832,316,1,9095,arrive,201,
832,316,1,9180,depart,201,2
832,316,1,9900,arrive,47,
832,316,1,10005,depart,47,2
832,316,1,11708,arrive,557,
832,316,1,11811,depart,557,1
832,316,1,12607,arrive,928,
832,316,1,12692,depart,928,3
832,316,,14065,arrive,805,
832,316,1,14108,depart,805,1
832,316,1,15681,arrive,530,
832,316,1,15785,depart,530,1
832,316,1,16638,arrive,,
832,316,1,16705,depart,,3
832,316,1,17517,arrive,709,
832,316,1,17660,depart,709,1
832,316,1,19179,arrive,377,
832,316,1,19262,depart,377,1
832,316,1,21285,arrive,562,
832,316,1,21389,depart,562,1
832,316,1,22878,arrive,220,
832,316,1,22943,depart,220,2
832,316,1,25702,arrive,611,
832,316,1,25745,depart,611,1
832,316,1,27833,arrive,1010,
832,316,1,27916,depart,1010,1
832,316,1,29046,arrive,123,
832,316,1,29151,depart,123,2
832,316,1,,arrive,280,
832,316,1,30672,depart,280,1
832,316,1,35319,arrive,24,
832,316,1,35442,depart,24,1
832,316,1,38892,arrive,1001,
832,316,1,38996,depart,1001,1
832,316,1,44850,arrive,889,
832,316,1,44955,depart,889,2
832,316,1,49521,arrive,1021,
832,316,1,49642,depart,1021,1
832,316,1,50939,arrive,0,
832,316,1,51006,depart,0,3
833,317,3,0,arrive,,
833,317,3,,depart,0,
833,317,3,872,arrive,583,
833,317,3,968,depart,583,1
833,317,3,1548,arrive,161,
833,317,3,,depart,161,1
833,317,3,2197,arrive,567,
833,317,3,2342,depart,567,1
833,317,3,4819,arrive,684,
833,317,3,4946,depart,,1
833,317,3,5435,arrive,,
833,317,3,5560,depart,310,1
833,317,3,10121,arrive,230,
833,317,3,10180,depart,230,1
833,317,3,11608,arrive,793,
833,317,3,11754,depart,793,1
833,317,3,14172,arrive,924,
833,317,3,14297,depart,924,1
833,317,3,14698,arrive,48,
833,317,3,14800,depart,48,1
833,317,3,17241,arrive,839,
833,317,3,17324,depart,839,2
833,317,3,18032,arrive,764,
833,317,3,18139,depart,764,2
833,317,3,19322,arrive,98,
833,317,3,19403,depart,98,1
833,317,3,23799,arrive,583,
833,317,3,23902,depart,583,1
833,317,3,24869,arrive,0,
833,317,3,24949,depart,0,1
834,320,3,0,arrive,0,
834,320,3,186,depart,0,
834,320,3,963,arrive,583,
834,320,3,1060,depart,583,1
834,320,3,1794,arrive,161,
834,320,3,1895,depart,161,1
834,320,3,4478,arrive,13,
834,320,3,4604,depart,13,2
834,320,3,7276,arrive,229,
834,320,3,7379,depart,229,1
834,320,3,8411,arrive,1017,
834,320,3,8491,depart,1017,1
834,320,3,9308,arrive,506,
834,320,3,9389,depart,506,1
834,320,3,9728,arrive,548,
834,320,3,9853,depart,548,1
834,320,3,11907,arrive,929,
834,320,3,12014,depart,929,2
834,320,3,13323,arrive,817,
834,320,3,13472,depart,817,1
834,320,3,14681,arrive,929,
834,320,3,,depart,929,1
834,320,3,15830,arrive,394,
834,320,3,15954,depart,394,1
834,320,3,17191,arrive,568,
834,320,3,17272,depart,568,1
834,320,3,18120,arrive,139,
834,320,3,18223,depart,139,1
834,320,3,20865,arrive,382,
834,320,3,20969,depart,382,2
834,320,3,22304,arrive,1021,
834,320,3,22454,depart,1021,1
834,320,3,23632,arrive,0,
834,320,3,23714,depart,0,2
835,180,3,0,arrive,0,
835,180,3,105,depart,0,
835,180,3,2209,arrive,236,
835,180,3,2355,depart,236,2
835,180,3,7130,arrive,379,
835,180,3,7233,depart,379,1
835,180,3,10044,arrive,13,
835,180,3,10170,depart,13,2
835,180,3,12582,arrive,161,
835,180,3,12685,depart,161,1
835,180,3,13204,arrive,567,
835,180,3,13352,depart,567,2
835,180,3,15874,arrive,59,
835,180,3,15977,depart,59,1
835,180,3,18546,arrive,567,
835,180,3,18693,depart,567,1
835,180,3,19285,arrive,161,
835,180,3,19389,depart,161,2
835,180,3,19911,arrive,583,
835,180,3,20013,depart,583,1
835,180,3,20780,arrive,0,
835,180,3,20861,depart,0,1
836,197,3,0,arrive,0,
836,197,3,,depart,0,
836,197,3,4103,arrive,150,
836,197,3,4227,depart,150,1
836,197,3,4865,arrive,559,
836,197,3,5033,depart,559,1
836,197,3,7162,arrive,212,
836,197,3,7289,depart,212,1
836,197,3,9731,arrive,485,
836,197,3,9790,depart,485,1
836,197,3,11986,arrive,177,
836,197,3,12072,depart,177,2
836,197,3,13097,arrive,864,
836,197,3,13179,depart,864,2
836,197,3,14035,arrive,670,
836,197,3,14138,depart,670,1
836,197,3,15789,arrive,544,
836,197,3,15892,depart,544,1
836,197,3,16587,arrive,239,
836,197,3,16712,depart,239,1
836,197,3,18108,arrive,520,
836,197,3,18213,depart,,2
836,197,3,19646,arrive,239,
836,197,3,19774,depart,239,3
836,197,3,21250,arrive,199,
836,197,3,21353,depart,199,1
836,197,3,22865,arrive,,
836,197,3,22971,depart,,
836,197,3,24137,arrive,150,
836,197,3,,depart,150,1
836,197,3,28376,arrive,0,
836,197,3,28458,depart,0,2
837,406,1,0,arrive,0,
837,406,1,106,depart,0,
837,406,1,1544,arrive,583,
837,406,1,1621,depart,583,1
837,406,1,2673,arrive,161,
837,406,1,2753,depart,161,1
837,406,1,3384,arrive,567,
837,406,1,3511,depart,567,4
837,406,1,6827,arrive,684,
837,406,1,6930,depart,684,2
837,406,1,7751,arrive,310,
837,406,1,7857,depart,310,3
837,406,1,14355,arrive,,
837,406,1,14398,depart,230,1
837,406,1,16654,arrive,,
837,406,1,16778,depart,793,1
837,406,1,17735,arrive,345,
837,406,1,17858,depart,345,2
837,406,1,19030,arrive,275,
837,406,1,19113,depart,275,1
837,406,1,19775,arrive,705,
837,406,1,19876,depart,705,1
837,406,1,23620,arrive,86,
837,406,1,23705,depart,86,2
837,406,1,25004,arrive,625,
837,406,1,25088,depart,625,1
837,406,1,25935,arrive,344,
837,406,1,26056,depart,344,1
837,406,1,31211,arrive,447,
837,406,1,31292,depart,447,1
837,406,1,32895,arrive,150,
837,406,1,33002,depart,150,3
837,406,1,38705,arrive,0,
837,406,1,38768,depart,0,1
838,290,1,0,arrive,0,
838,290,1,186,depart,0,
838,290,1,1769,arrive,22,
838,290,1,1829,depart,22,2
838,290,1,4088,arrive,616,
838,290,1,4152,depart,616,2
838,290,1,5151,arrive,104,
838,290,1,5216,depart,,2
838,290,1,7912,arrive,629,
838,290,1,7954,depart,629,1
838,290,1,10192,arrive,678,
838,290,1,10295,depart,678,2
838,290,1,11469,arrive,647,
838,290,1,11534,depart,647,2
838,290,1,12806,arrive,678,
838,290,1,12909,depart,678,2
838,290,1,18138,arrive,604,
838,290,1,18241,depart,604,1
838,290,1,22644,arrive,265,
838,290,1,22727,depart,265,1
838,290,1,26851,arrive,1021,
838,290,1,26972,depart,1021,1
838,290,1,31720,arrive,987,
838,290,1,31825,depart,987,2
838,290,1,40044,arrive,117,
838,290,1,40165,depart,117,1
838,290,1,40712,arrive,111,
838,290,,40796,depart,111,1
838,290,1,41225,arrive,156,
838,290,1,41346,depart,156,1
838,290,1,43510,arrive,118,
838,290,1,43633,depart,118,2
838,290,1,44583,arrive,810,
838,290,1,44646,depart,810,1
838,290,1,48012,arrive,993,
838,290,1,48096,depart,993,2
838,290,1,54753,arrive,89,
838,290,1,54816,depart,89,1
838,290,1,58455,arrive,161,
838,290,1,58539,depart,161,1
838,290,1,59572,arrive,583,
838,290,1,59655,depart,,1
838,290,1,60889,arrive,0,
838,290,1,60954,depart,,2
839,292,,0,arrive,0,
839,292,3,-120,depart,0,
839,292,3,947,arrive,22,
839,292,3,1022,depart,22,1
839,292,3,2961,arrive,304,
839,292,3,3066,depart,304,3
839,292,3,4136,arrive,631,
839,292,3,4240,depart,631,2
839,292,3,5205,arrive,44,
839,292,3,5310,depart,44,1
839,292,3,6778,arrive,163,
839,292,,6838,depart,163,2
839,292,3,7167,arrive,233,
839,292,,7293,depart,233,2
839,292,3,7395,arrive,140,
839,292,3,7482,depart,140,3
839,292,3,8244,arrive,561,
839,292,3,8324,depart,561,1
839,292,3,8968,arrive,913,
839,292,3,9050,depart,913,2
839,292,3,9703,arrive,78,
839,292,3,9764,depart,78,2
839,292,3,11947,arrive,263,
839,292,3,12073,depart,263,2
839,292,3,12946,arrive,52,
839,292,3,13027,depart,52,1
839,292,3,13462,arrive,89,
839,292,3,13545,depart,89,2
839,292,3,,arrive,161,
839,292,3,16549,depart,161,3
839,292,3,17204,arrive,583,
839,292,3,17307,depart,583,1
839,292,3,18072,arrive,0,
839,292,3,18155,depart,0,2
840,216,3,0,arrive,0,
840,216,3,123,depart,0,
840,216,3,950,arrive,583,
840,216,3,1047,depart,583,1
840,216,3,1825,arrive,161,
840,216,3,1927,depart,161,2
840,216,3,4402,arrive,13,
840,216,3,4526,depart,13,1
840,216,3,7282,arrive,207,
840,216,3,7385,depart,207,1
840,216,3,10008,arrive,13,
840,216,3,10134,depart,13,2
840,216,3,16424,arrive,257,
840,216,3,16483,depart,257,1
840,216,3,18560,arrive,405,
840,216,3,18687,depart,405,2
840,216,3,20893,arrive,257,
840,216,3,20953,depart,257,2
840,216,3,27144,arrive,13,
840,216,3,27269,depart,13,1
840,216,3,29676,arrive,161,
840,216,3,29779,depart,161,1
840,216,3,30693,arrive,583,
840,216,3,30796,depart,583,
840,216,3,31522,arrive,0,
840,216,3,31603,depart,0,1
841,170,2,0,arrive,0,
841,170,2,30,depart,0,
841,170,2,1020,arrive,583,
841,170,2,1110,depart,583,1
841,170,2,2473,arrive,466,
841,170,2,2590,depart,466,1
841,170,2,5329,arrive,196,
841,170,2,5449,depart,196,2
841,170,2,8328,arrive,178,
841,170,2,8428,depart,178,2
841,170,2,10518,arrive,205,
841,170,2,10595,depart,205,1
841,170,2,12173,arrive,704,
841,170,2,12271,depart,704,1
841,170,2,18495,arrive,708,
841,170,2,18615,depart,708,2
841,170,2,18972,arrive,276,
841,170,2,19072,depart,276,2
841,170,2,19759,arrive,670,
841,170,2,19861,depart,670,3
841,170,2,21862,arrive,840,
841,170,2,21960,depart,840,1
841,170,2,23124,arrive,317,
841,170,2,23243,depart,317,1
841,170,2,30075,arrive,186,
841,170,2,30131,depart,186,1
841,170,2,32363,arrive,531,
841,170,2,32503,depart,531,
841,170,2,36048,arrive,851,
841,170,2,36190,depart,851,2
841,170,2,37228,arrive,304,
841,170,2,37326,depart,304,1
841,170,2,39445,arrive,22,
841,170,2,39526,depart,22,3
841,170,2,41098,arrive,0,
841,170,2,41175,depart,0,1
842,282,3,0,arrive,0,
842,282,3,108,depart,0,
842,282,3,1451,arrive,22,
842,282,3,,depart,22,1
842,282,3,2503,arrive,895,
842,282,3,2583,depart,895,1
842,282,3,2724,arrive,481,
842,282,3,2804,depart,481,1
842,282,3,6254,arrive,1006,
842,282,3,6378,depart,1006,1
842,282,3,8263,arrive,598,
842,282,3,8410,depart,598,1
842,282,3,9014,arrive,751,
842,282,3,9116,depart,751,1
842,282,3,9525,arrive,588,
842,282,3,9627,depart,588,1
842,282,3,10526,arrive,939,
842,282,3,10607,depart,939,1
842,282,3,12084,arrive,209,
842,282,3,12189,depart,209,2
842,282,3,12811,arrive,356,
842,282,3,12892,depart,356,1
842,282,3,13497,arrive,209,
842,282,3,13603,depart,209,3
842,282,3,14071,arrive,604,
842,282,,14201,depart,604,4
842,282,3,17909,arrive,678,
842,282,3,18037,depart,678,1
842,282,3,18527,arrive,921,
842,282,3,18656,depart,921,2
842,282,3,26338,arrive,698,
842,282,3,26484,depart,698,1
842,282,3,27833,arrive,1006,
842,282,3,27958,depart,1006,1
842,282,3,31436,arrive,481,
842,282,3,31517,depart,481,1
842,282,3,31631,arrive,895,
842,282,3,31712,depart,895,1
842,282,3,32715,arrive,,
842,282,3,32796,depart,22,1
842,282,3,34000,arrive,0,
842,282,3,34081,depart,0,1
843,295,1,0,arrive,0,
843,295,1,118,depart,0,
843,295,1,5874,arrive,150,
843,295,1,5979,depart,150,2
843,295,1,7449,arrive,447,
843,295,1,,depart,447,3
843,295,1,9239,arrive,582,
843,295,1,,depart,582,1
843,295,1,11540,arrive,650,
843,295,1,11623,depart,650,1
843,295,1,11579,arrive,964,
843,295,1,11622,depart,964,1
843,295,1,13150,arrive,182,
843,295,1,13213,depart,182,1
843,295,1,14743,arrive,964,
843,295,1,14786,depart,964,1
843,295,1,17218,arrive,446,
843,295,1,17301,depart,446,1
843,295,1,27498,arrive,301,
843,295,1,27602,depart,301,1
843,295,1,31519,arrive,677,
843,295,1,31582,depart,677,1
843,295,1,34559,arrive,956,
843,295,1,34622,depart,956,1
843,295,1,36932,arrive,723,
843,295,1,36995,depart,723,1
843,295,,38658,arrive,272,
843,295,1,38783,depart,272,2
843,295,1,39575,arrive,401,
843,295,1,39676,depart,401,1
843,295,1,41044,arrive,869,
843,295,1,41127,depart,869,1
843,295,1,41698,arrive,116,
843,295,,41783,depart,116,2
843,295,1,43071,arrive,798,
843,295,1,43153,depart,798,2
843,295,1,48437,arrive,481,
843,295,1,48500,depart,481,1
843,295,1,48663,arrive,895,
843,295,,48726,depart,895,1
843,295,1,49854,arrive,22,
843,295,1,49917,depart,22,1
843,295,1,51603,arrive,0,
843,295,1,51669,depart,0,3
844,332,1,0,arrive,0,
844,332,1,153,depart,0,
844,332,1,1903,arrive,22,
844,332,1,1961,depart,22,1
844,332,,3117,arrive,895,
844,332,1,3178,depart,895,1
844,332,1,3974,arrive,846,
844,332,1,4078,depart,846,2
844,332,1,8104,arrive,960,
844,332,1,8190,depart,960,3
844,332,1,8671,arrive,640,
844,332,1,8734,depart,640,1
844,332,1,10230,arrive,642,
844,332,1,10337,depart,642,3
844,332,1,12478,arrive,54,
844,332,1,12621,depart,54,1
844,332,1,13051,arrive,,
844,332,1,13135,depart,143,1
844,332,1,16359,arrive,845,
844,332,1,16464,depart,845,2
844,332,1,19233,arrive,544,
844,332,1,19318,depart,,2
844,332,1,20384,arrive,239,
844,332,1,20489,depart,239,2
844,332,1,22629,arrive,520,
844,332,1,22714,depart,520,2
844,332,1,23768,arrive,272,
844,332,1,23891,depart,272,1
844,332,1,24494,arrive,18,
844,332,1,24661,depart,18,3
844,332,1,33786,arrive,434,
844,332,1,33907,depart,434,1
844,332,1,37413,arrive,161,
844,332,1,37496,depart,161,1
844,332,1,38361,arrive,583,
844,332,1,38446,depart,583,2
844,332,1,39544,arrive,0,
844,332,1,39609,depart,,2
845,403,2,0,arrive,0,
845,403,2,55,depart,0,
845,403,2,1051,arrive,583,
845,403,2,1142,depart,583,1
845,403,2,1879,arrive,161,
845,403,2,1974,depart,161,1
845,403,2,2763,arrive,692,
845,403,2,2840,depart,692,2
845,403,2,4268,arrive,645,
845,403,,4449,depart,645,2
845,403,2,5630,arrive,692,
845,403,2,5708,depart,692,2
845,403,2,6508,arrive,161,
845,403,2,6608,depart,,2
845,403,2,11001,arrive,892,
845,403,2,11119,depart,892,1
845,403,2,13340,arrive,658,
845,403,2,13396,depart,658,1
845,403,2,,arrive,892,
845,403,2,15745,depart,892,1
845,403,2,20395,arrive,161,
845,403,2,20493,depart,161,1
845,403,2,21302,arrive,583,
845,403,2,21399,depart,583,1
845,403,2,22556,arrive,0,
845,403,2,22634,depart,,2
846,415,2,0,arrive,0,
846,415,2,73,depart,0,
846,415,2,1675,arrive,,
846,415,2,1750,depart,22,2
846,415,2,2813,arrive,895,
846,415,2,2889,depart,895,1
846,415,2,3538,arrive,846,
846,415,2,3656,depart,846,1
846,415,2,7212,arrive,960,
846,415,2,7310,depart,960,1
846,415,2,,arrive,231,
846,415,2,9124,depart,231,1
846,415,2,10843,arrive,417,
846,415,2,10962,depart,417,1
846,415,2,11688,arrive,262,
846,415,2,11829,depart,262,2
846,415,2,14827,arrive,260,
846,415,2,14883,depart,,1
846,415,2,15791,arrive,246,
846,415,2,15913,depart,246,3
846,415,2,18597,arrive,862,
846,415,2,18674,depart,862,1
846,415,2,20028,arrive,705,
846,415,2,20147,depart,705,2
846,415,2,20846,arrive,275,
846,415,2,20947,depart,275,3
846,415,2,22696,arrive,25,
846,415,2,22836,depart,25,1
846,415,2,24393,arrive,161,
846,415,2,24491,depart,161,1
846,415,2,25181,arrive,583,
846,415,2,25279,depart,583,1
846,415,2,26255,arrive,0,
846,415,2,26332,depart,0,1
847,222,1,0,arrive,,
847,222,1,50,depart,0,
847,222,1,1344,arrive,583,
847,222,1,1422,depart,583,2
847,222,1,2189,arrive,161,
847,222,1,2269,depart,161,1
847,222,1,7457,arrive,,
847,222,1,7558,depart,892,1
847,222,1,10127,arrive,658,
847,222,1,10172,depart,658,2
847,222,1,11753,arrive,931,
847,222,1,11820,depart,931,3
847,222,1,13797,arrive,,
847,222,1,13898,depart,243,1
847,222,1,14836,arrive,684,
847,222,1,14937,depart,684,1
847,222,1,16057,arrive,36,
847,222,1,16139,depart,36,2
847,222,1,17846,arrive,295,
847,222,1,17909,depart,295,1
847,222,1,18572,arrive,9,
847,222,1,18656,depart,9,1
847,222,1,19435,arrive,295,
847,222,1,19502,depart,295,3
847,222,1,20815,arrive,13,
847,222,1,20922,depart,13,3
847,222,1,24303,arrive,161,
847,222,1,24388,depart,161,2
847,222,1,25377,arrive,583,
847,222,1,25461,depart,583,1
847,222,1,26564,arrive,0,
847,222,1,26631,depart,0,3
848,395,1,0,arrive,0,
848,395,1,23,depart,0,
848,395,1,1089,arrive,583,
848,395,1,1165,depart,583,2
848,395,1,1999,arrive,161,
848,395,1,2078,depart,161,1
848,395,1,2913,arrive,692,
848,395,1,2974,depart,692,1
848,395,1,4150,arrive,905,
848,395,1,4234,depart,905,2
848,395,1,4710,arrive,588,
848,395,1,4792,depart,588,1
848,395,1,6317,arrive,,
848,395,1,6420,depart,848,1
848,395,1,7955,arrive,588,
848,395,1,8040,depart,588,2
848,395,1,9191,arrive,939,
848,395,1,9256,depart,939,2
848,395,1,13318,arrive,531,
848,395,1,13441,depart,531,1
848,395,1,16087,arrive,208,
848,395,1,16192,depart,,2
848,395,1,17059,arrive,650,
848,395,1,17142,depart,650,1
848,395,1,19240,arrive,582,
848,395,1,19406,depart,582,2
848,395,1,21255,arrive,447,
848,395,1,21336,depart,447,1
848,395,1,23073,arrive,150,
848,395,1,23176,depart,150,1
848,395,1,28798,arrive,0,
848,395,1,28863,depart,0,2
849,318,3,0,arrive,,
849,318,,76,depart,0,
849,318,3,768,arrive,583,
849,318,3,864,depart,583,2
849,318,3,1576,arrive,161,
849,318,3,1677,depart,161,2
849,318,3,2170,arrive,,
849,318,3,2251,depart,692,2
849,318,3,3505,arrive,538,
849,318,3,3631,depart,538,2
849,318,3,4047,arrive,406,
849,318,3,4196,depart,406,1
849,318,3,4646,arrive,117,
849,318,3,4795,depart,117,1
849,318,3,5230,arrive,,
849,318,3,5332,depart,111,1
849,318,3,6531,arrive,621,
849,318,3,6634,depart,621,1
849,318,3,7278,arrive,171,
849,318,3,7407,depart,171,2
849,318,3,9121,arrive,948,
849,318,3,9203,depart,948,2
849,318,3,12701,arrive,660,
849,318,3,12781,depart,660,1
849,318,3,16202,arrive,948,
